"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"cargo shorts","Brown","No","1080",270.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; outdoorsy; comfy; vacation","No","For sale","BottomsTexPantsHalfCargo4",8838.0,"7yRKReQZ3PzPXPYy3"
"casual pants","Navy blue","No","1100",275.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexPantsWideEasy0",4430.0,"bpJ3hEuxXj9AKNHif"
"casual pants","Gray","No","1100",275.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexPantsWideEasy1",9714.0,"Za9fHScKzquRFg3aJ"
"casual pants","Green","No","1100",275.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexPantsWideEasy2",9715.0,"fycsBvwX3NiuWvksP"
"casual pants","Beige","No","1100",275.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexPantsWideEasy3",9716.0,"i4JcDRnsLP5JZWuC8"
"casual pants","Black","No","1100",275.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexPantsWideEasy4",9717.0,"drkTQr6MAuptTbKBJ"
"casual pants","Brown","No","1100",275.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","No","For sale","BottomsTexPantsWideEasy5",9718.0,"LSuTt2QkyYrdL5DmZ"
"chain pants","Red","No","1300",325.0,"Red","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalChain0",4255.0,"S5Ra4nkP7ouR66Ruf"
"chain pants","Blue","No","1300",325.0,"Blue","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalChain1",9242.0,"RQazrWjLj5YkG9XEq"
"chain pants","White","No","1300",325.0,"White","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalChain2",9243.0,"aN2dkxJ7b7nCP8XaX"
"chain pants","Black","No","1300",325.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; theatrical","No","For sale","BottomsTexPantsNormalChain3",9244.0,"H595qDsKwRawC5sz2"
"chino pants","Beige","No","700",175.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino0",3308.0,"4bM6obTFKJ3B2PGEL"
"chino pants","Brown","No","700",175.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino1",4175.0,"uf6Lr8ddF7urXKan3"
"chino pants","Navy blue","No","700",175.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino2",4176.0,"7NcEMTxER9ww3sA5B"
"chino pants","Avocado","No","700",175.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino3",4177.0,"S6pSqRksTsdzBi2Yk"
"chino pants","Gray","No","700",175.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino4",4178.0,"D6KCYWuZqY88CAATu"
"chino pants","Red","No","700",175.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino5",9013.0,"pgrmQRsgR2qgxwJ8t"
"chino pants","Blue","No","700",175.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino6",9014.0,"afD5PHF2cBvnKi8ES"
"chino pants","Yellow","No","700",175.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; work","No","For sale","BottomsTexPantsNormalChino7",9015.0,"TwhDtvuDCotbDtKKh"
"colorful skirt","Red","No","1100",275.0,"Red","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongEnaguas0",5665.0,"dkj7vqFes2bnYp9hW"
"colorful skirt","Blue","No","1100",275.0,"Blue","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongEnaguas1",8743.0,"84sm6aSEFS2uH3H5B"
"colorful skirt","Pink","No","1100",275.0,"Pink","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongEnaguas2",8744.0,"pn9yS5D9FtupYJ6WR"
"colorful skirt","Green","No","1100",275.0,"Green","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongEnaguas3",8745.0,"Ly94vKvqsqm4xJ2Zt"
"colorful skirt","Orange","No","1100",275.0,"Red","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongEnaguas4",8746.0,"ZQGSEG9RP9sqfa7ia"
"comedian's pants","Orange","No","2100",525.0,"Orange","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian0",5736.0,"2AgN6yfDb4J7vkrLw"
"comedian's pants","Blue","No","2100",525.0,"Blue","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian1",11372.0,"ZMNbGsd6ohsAeMdWP"
"comedian's pants","Red","No","2100",525.0,"Red","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian2",11373.0,"dfbDHy7bcSL65F5iS"
"comedian's pants","Yellow","No","2100",525.0,"Yellow","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian3",11374.0,"cFJbT39oyaosBJgZW"
"comedian's pants","Green","No","2100",525.0,"Green","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian4",11375.0,"xxqufwfX3RAtXGEwG"
"comedian's pants","Purple","No","2100",525.0,"Purple","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian5",11376.0,"ebEXKa53MZCSMJk6M"
"comedian's pants","Aquamarine","No","2100",525.0,"Green","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian6",11377.0,"ujrZCxQMHg5xpQDmg"
"comedian's pants","White","No","2100",525.0,"White","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","No","For sale","BottomsTexPantsNormalComedian7",11378.0,"6KpRqiQ7reR2rRuJt"
"comic shorts","Black","No","1140",285.0,"Colorful","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","comfy; vacation","No","For sale","BottomsTexPantsHalfComic0",5411.0,"TFDJr788MeaHhmaw4"
"corduroy pants","Camel","No","1040",260.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideCorduroy0",4602.0,"eYgbZsTTRhZiKqeJL"
"corduroy pants","Brown","No","1040",260.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideCorduroy1",9725.0,"4NBNcdENnPc6CQ9Tg"
"corduroy pants","Pink","No","1040",260.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideCorduroy2",9726.0,"C7Z2sj3c25KN5NbXX"
"corduroy pants","Green","No","1040",260.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideCorduroy3",9727.0,"bpSpcGFuw6ev9G4DM"
"corduroy pants","Light gray","No","1040",260.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideCorduroy4",9728.0,"sivNDyug23pyzX5vX"
"corduroy pants","Black","No","1040",260.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideCorduroy5",9729.0,"jghFRrscG3LNw3Zjs"
"corduroy skirt","Brown","No","1040",260.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtBoxCorduroy0",4296.0,"hkh2BatWWHbp4Takj"
"corduroy skirt","Camel","No","1040",260.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtBoxCorduroy1",11145.0,"j87g2ybZPiMSuFM3c"
"corduroy skirt","Pink","No","1040",260.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtBoxCorduroy2",11146.0,"SEAWj7xusERnyPfX2"
"corduroy skirt","Green","No","1040",260.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtBoxCorduroy3",11147.0,"rsn5a7ewFoKZwqGBM"
"corduroy skirt","Light gray","No","1040",260.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtBoxCorduroy4",11148.0,"s2NQ2ErkM9ww5n2yR"
"corduroy skirt","Black","No","1040",260.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtBoxCorduroy5",11149.0,"gQpa9CCG6BtGZ3p8Y"
"corte skirt","Blue","No","880",220.0,"Light blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongCorte0",5781.0,"QztEA2BHy6k26G47J"
"corte skirt","Magenta","No","880",220.0,"Pink","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongCorte1",8747.0,"BT4nLGNxHn76pGAGS"
"corte skirt","Green","No","880",220.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexSkirtLongCorte2",8748.0,"XvWSD3qqc2S4ngTbn"
"cropped pants","Black","No","920",230.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped0",4408.0,"AMgJhWiZ3cwDzCE4L"
"cropped pants","White","No","920",230.0,"White","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped1",9707.0,"3kxw3nFpQHeNdweep"
"cropped pants","Pink","No","920",230.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped2",9708.0,"DXthceTZC45rJ3zSL"
"cropped pants","Light blue","No","920",230.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped3",9709.0,"mAxKFpZasiLL3zbvp"
"cropped pants","Beige","No","920",230.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped4",9710.0,"zKAAToR2hxStXvw9a"
"cropped pants","Orange","No","920",230.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped5",9711.0,"fWnwgErZPiu6iCNEF"
"cropped pants","Blue","No","920",230.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped6",9712.0,"2PdktqSeZMosQpqPG"
"cropped pants","Yellow","No","920",230.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; formal; work","No","For sale","BottomsTexPantsNormalCropped7",9713.0,"2CgLvY2RgEmj7tKBT"
"cuffed pants","Brown","No","1100",275.0,"Brown","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideSusomise0",3353.0,"3LaTyaJxffCQu8SAt"
"cuffed pants","Purple","No","1100",275.0,"Purple","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideSusomise1",9263.0,"FJhjZmdbL3vDw48fH"
"cuffed pants","Green","No","1100",275.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideSusomise2",9264.0,"qL7Y8MZrKWirDf6ZZ"
"cuffed pants","Gray","No","1100",275.0,"Black","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexPantsWideSusomise3",9265.0,"am6sZqRcWeCFrFMXR"
"culottes","Light blue","No","700",175.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexPantsHotCulotte0",4444.0,"RgAErh45t95DZ8Nn4"
"culottes","White","No","700",175.0,"White","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexPantsHotCulotte1",6842.0,"x9PFQGeAAT5iNmgjj"
"culottes","Pink","No","700",175.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexPantsHotCulotte2",8864.0,"GEG3RYzADsSxdt38c"
"culottes","Green","No","700",175.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday; comfy; vacation","No","For sale","BottomsTexPantsHotCulotte3",8865.0,"SQWJ8DzsM6ry2kTeg"
"cut-pleather skirt","Brown","No","1100",275.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexSkirtLongCutleather0",5810.0,"8r7m68QdwqXr8epLs"
"cut-pleather skirt","Pink","No","1100",275.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexSkirtLongCutleather1",10212.0,"4yn6GrC7rawbQjqfK"
