"name","variation","diy","buy","sell","color_1","color_2","size","miles_price","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"bold aloha shirt","Navy blue","No","960",240.0,"Blue","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","TopsTexTopYshirtsHPolynesia0",8206.0,"KuY6kA7WnY24gjmhF"
"bold aloha shirt","Pink","No","960",240.0,"Pink","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","TopsTexTopYshirtsHPolynesia1",12098.0,"t6XA6gv2RhEy2CWZ5"
"bomber-style jacket","Avocado","No","1440",360.0,"Green","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLMaone0",4401.0,"vih97zG2HgN8cg54w"
"bomber-style jacket","Black","No","1440",360.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLMaone1",8566.0,"MW8k9p5yzJLtCr57p"
"bomber-style jacket","Blue","No","1440",360.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLMaone2",8567.0,"TYuRohPqb6aJEw2eu"
"bomber-style jacket","Brown","No","1440",360.0,"Brown","Brown","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLMaone3",8568.0,"c43Dyv4hPewtXPXtL"
"bone tee","NA","No","640",160.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHMeat0",8200.0,"MtsJHoZtAniizhXzb"
"bonjour tee","NA","No","640",160.0,"White","Red","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHHellofr0",12115.0,"2eprjJTFoSP9v8fem"
"botanical tee","Black","No","800",200.0,"Black","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cool","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsHBotanical0",9831.0,"oMALunHDp3gEEuwXv"
"botanical tee","White","No","800",200.0,"White","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; comfy; vacation","Yes","For sale","TopsTexTopTshirtsHBotanical1",11956.0,"sRLnWmuoFqDQXw7L8"
"bowling shirt","Red","No","1260",315.0,"Red","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","Yes","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling0",3698.0,"nqr3XGTNmtobMKMch"
"bowling shirt","Blue","No","1260",315.0,"Blue","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling1",9437.0,"tHec3uk7yi9pX3w76"
"bowling shirt","Yellow","No","1260",315.0,"Yellow","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling2",9438.0,"jWPmrHsMmXecGwYHn"
"bowling shirt","Orange","No","1260",315.0,"Orange","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling3",9439.0,"5SrN3MemLC3WYSzid"
"bowling shirt","Beige","No","1260",315.0,"Beige","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling4",9440.0,"mJoxyDuWCsLYrgezX"
"bowling shirt","Green","No","1260",315.0,"Green","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling5",9441.0,"Br7ALnLdbDirrygcG"
"bowling shirt","Light blue","No","1260",315.0,"Light blue","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling6",9442.0,"NN3x44G3BGprvKEfv"
"bowling shirt","Purple","No","1260",315.0,"Purple","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Summer","No","1.0.0","Cool","comfy; sporty","Yes","For sale","TopsTexTopYshirtsHBowling7",9443.0,"TwSnqcb7TtumRZLvW"
"bug aloha shirt","NA","No","NFS",240.0,"Black","Red","1x1","NA","Bug-Off",,"All Year","No","1.0.0","Cool","comfy; vacation","Yes","Not for sale","TopsTexTopYshirtsHInsect0",8764.0,"2QNcM4zFTsb93fzeP"
"bulldog jacket","Black","No","1440",360.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLBulldog0",5980.0,"ggs2xnxP45Y8SPtKL"
"bulldog jacket","White","No","1440",360.0,"White","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLBulldog1",7998.0,"rqwFuaTF75ANzTN9p"
"bulldog jacket","Red","No","1440",360.0,"Red","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","outdoorsy; sporty","Yes","For sale","TopsTexTopOuterLBulldog2",7999.0,"gHnTWFxB9PSGHcTes"
"business suitcoat","Black","No","1960",490.0,"Black","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLSuits0",4363.0,"LzQ8TynJGkTh4xXQa"
"business suitcoat","Gray","No","1960",490.0,"Gray","Pink","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLSuits1",8279.0,"jEGfEYEFh4arugxGp"
"business suitcoat","Blue","No","1960",490.0,"Light blue","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLSuits2",8280.0,"AtaXqZdJkYv3icPLf"
"business suitcoat","Berry red","No","1960",490.0,"Red","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLSuits3",8281.0,"8GPBwYBSaiSoNSFFz"
"business suitcoat","Navy blue","No","1960",490.0,"Blue","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLSuits4",8282.0,"rHnShnLknTj3MXrt4"
"café uniform","Black","No","1500",375.0,"Black","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","TopsTexTopCoatLCafe0",3178.0,"SHHiYrQ9ozi4X7iqW"
"café uniform","Green","No","1500",375.0,"Green","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","TopsTexTopCoatLCafe1",8263.0,"ARXYKEMCHdcJHJpa4"
"café uniform","Red","No","1500",375.0,"Red","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","TopsTexTopCoatLCafe2",8264.0,"cdC7EDHRJLqLQHGaB"
"café uniform","Brown","No","1500",375.0,"Brown","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; work","Yes","For sale","TopsTexTopCoatLCafe3",8265.0,"YFyQbDMayMoZSWYcY"
"camo bomber-style jacket","Green","No","1400",350.0,"Green","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLCamo0",4402.0,"WGTwz7iBBHyb8KL72"
"camo bomber-style jacket","Gray","No","1400",350.0,"Gray","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLCamo1",8569.0,"Nf7G3cxhFCTXcPhbK"
"camo bomber-style jacket","Purple","No","1400",350.0,"Purple","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopOuterLCamo2",8570.0,"ezCm27aWs5kKsuygM"
"camo tee","Brown","No","960",240.0,"Brown","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage0",3257.0,"NhrcCLHZ99zfZ5QPr"
"camo tee","Avocado","No","960",240.0,"Green","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage1",8420.0,"8tpoRwR3apwZz4fRx"
"camo tee","Pink","No","960",240.0,"Pink","Brown","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage2",8421.0,"7XJR7YLns7pJpspdC"
"camo tee","Gray","No","960",240.0,"Gray","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage3",8422.0,"4jbAfkCimtnAhAMJx"
"camo tee","Blue","No","960",240.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage4",8423.0,"2cmGY9qZsk5XW5epR"
"camo tee","Purple","No","960",240.0,"Purple","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage5",12352.0,"9j5rKFarxYrxLwDQu"
"camo tee","Red","No","960",240.0,"Red","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; outdoorsy","Yes","For sale","TopsTexTopTshirtsHCamouflage6",12353.0,"9dyYcxDgoA4Z7zddJ"
"camper tee","NA","No","840",210.0,"Green","Green","1x1","NA","Nook Shopping Promotion","Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch","All Year","No","1.1.0","Simple","outdoorsy; comfy","Yes","Not in catalog","TopsTexTopTshirtsHOkmotors0",12426.0,"WiN73dy22JaKPfnmp"
"cardigan-shirt combo","Yellow","No","840",210.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLCardiganyshirt0",3578.0,"i7Ho5GcyLKTM2XHrS"
"cardigan-shirt combo","Mint","No","840",210.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLCardiganyshirt1",8015.0,"okf7tHGJSJWo99MuP"
"cardigan-shirt combo","Pink","No","840",210.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLCardiganyshirt2",8016.0,"QFeGQLKdWddDQbDux"
"cardigan-shirt combo","Blue","No","840",210.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLCardiganyshirt3",8017.0,"rRQcDfsDwrv2CpGyD"
"cardigan-shirt combo","Gray","No","840",210.0,"Gray","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLCardiganyshirt4",8018.0,"rT6w9DHb3ohP2HWzJ"
"cardigan-shirt combo","Black","No","840",210.0,"Black","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopYshirtsLCardiganyshirt5",8019.0,"ysMCoRxo5iPdTgvz3"
"career jacket","Gray","No","1680",420.0,"Gray","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer0",4503.0,"XoNL6nqajp9KnbpHq"
"career jacket","Beige","No","1680",420.0,"Beige","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer1",7383.0,"3XiTwcXtTRfkDtf6e"
"career jacket","Peach","No","1680",420.0,"Pink","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer2",7384.0,"6zTTfSRG52X45dHaM"
"career jacket","Light blue","No","1680",420.0,"Light blue","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer3",7385.0,"EgvjuzBWSs8HsNAmL"
"career jacket","Pink","No","1680",420.0,"Pink","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer4",7386.0,"aC6JGCTRxPEEYwXGw"
"career jacket","Green","No","1680",420.0,"Green","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer5",7387.0,"44A7k8CfYyhN2aGms"
"career jacket","Blue","No","1680",420.0,"Blue","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer6",7388.0,"eQdzHHXEcDK25KRdw"
"career jacket","Red","No","1680",420.0,"Red","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLCareer7",7389.0,"iSRqf8wvm5T4kcKKu"
"cavalier shirt","Blue","No","2080",520.0,"Blue","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; theatrical","Yes","For sale","TopsTexTopCoatLGunknight0",3233.0,"nBndstHR8fhG5snhk"
"cavalier shirt","Red","No","2080",520.0,"Red","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; theatrical","Yes","For sale","TopsTexTopCoatLGunknight1",8229.0,"fQpwGgZGNjkBSfZG9"
"cavalier shirt","Green","No","2080",520.0,"Green","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","fairy tale; theatrical","Yes","For sale","TopsTexTopCoatLGunknight2",8230.0,"sMmfufcdocusmGzCM"
"checkered chesterfield coat","Brown","No","2380",595.0,"Brown","Beige","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Elegant","everyday","Yes","For sale","TopsTexTopCoatLChestercheck0",3941.0,"pFahPHqPSeL2Mza8c"
"checkered chesterfield coat","Green","No","2380",595.0,"Green","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","Yes","1.0.0","Elegant","everyday","Yes","For sale","TopsTexTopCoatLChestercheck1",8438.0,"c4K4SG2hdH2k5sekH"
"checkered chesterfield coat","Blue","No","2380",595.0,"Light blue","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Elegant","everyday","Yes","For sale","TopsTexTopCoatLChestercheck2",8439.0,"yFXfx8GQo6gFHdwtv"
"checkered chesterfield coat","Gray","No","2380",595.0,"Gray","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Elegant","everyday","Yes","For sale","TopsTexTopCoatLChestercheck3",8440.0,"Tuk8k37BcXZpC5mqn"
"checkered muffler","White","No","1440",360.0,"White","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLMuffler0",4553.0,"DtjGSmvDcvgEdPt8K"
"checkered muffler","Gray","No","1440",360.0,"Gray","Brown","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLMuffler1",8002.0,"s3vEDbgxaXwnM7bP8"
"checkered muffler","Brown","No","1440",360.0,"Brown","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLMuffler2",8003.0,"raMG5Y7vCnFsFtCcr"
"checkered muffler","Camel","No","1440",360.0,"Beige","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLMuffler3",8004.0,"EhNHaYM339Xjg4zuZ"
"chef's outfit","Red","No","1680",420.0,"White","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","work","Yes","For sale","TopsTexTopCoatHCook0",3177.0,"PmgtXM5uAc3NPRnAz"
"chef's outfit","Blue","No","1680",420.0,"White","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","work","Yes","For sale","TopsTexTopCoatHCook1",9588.0,"TvDNjXEg8ZmKnMJWt"
