"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","lighting_type","door_deco","catalog","filename","variant_id","internal_id","unique_entry_id"
"cute wall-mounted clock","Yellow","NA","NA","NA","No","No","No","NA","1200",300.0,"Yellow","Orange","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","fancy","None","cute","None","Yes","Clock","No","No lighting","No","For sale","FtrCuteClockW_Remake_2_0","2_0",3996.0,"qsSnrxyz7L4yTRTk6"
"cute wall-mounted clock","Red","NA","NA","NA","No","No","No","NA","1200",300.0,"Red","Red","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","fancy","None","cute","None","Yes","Clock","No","No lighting","No","For sale","FtrCuteClockW_Remake_3_0","3_0",3996.0,"SFW7JQoDPPKQbZbEw"
"cute wall-mounted clock","Blue","NA","NA","NA","No","No","No","NA","1200",300.0,"Blue","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","fancy","None","cute","None","Yes","Clock","No","No lighting","No","For sale","FtrCuteClockW_Remake_4_0","4_0",3996.0,"JcBgt9ca5GEzik5M9"
"dark lily wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",1600.0,"Black","Black","1x1","Crafting",,"1.0.0","fancy","horror","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathYuriRare","NA",5770.0,"hK45uJh5Jniz9cxpZ"
"dark rose wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",4320.0,"Black","Purple","1x1","Crafting",,"1.0.0","fancy","horror","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathRoseRare","NA",5766.0,"5w5rk2xDXwiFP8EGD"
"dark tulip wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",1600.0,"Black","Black","1x1","Crafting",,"1.0.0","fancy","horror","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathTulipRare","NA",5771.0,"WYEwdpAPRqiAvTgvv"
"deer decoration","Natural","Paint color","NA","NA","Yes","Yes","No","2","NFS",960.0,"Orange","Orange","1x1.5","Crafting",,"1.0.0","living room","None","None","None","No","Animal","No","No lighting","No","Not for sale","FtrHuntingtrophy_Remake_0_0","0_0",3340.0,"dji4bHpAttN6oLt4q"
"deer decoration","Ash","Paint color","NA","NA","Yes","Yes","No","2","NFS",960.0,"Beige","Beige","1x1.5","Crafting",,"1.0.0","living room","None","None","None","No","Animal","No","No lighting","No","Not for sale","FtrHuntingtrophy_Remake_1_0","1_0",3340.0,"LJjZ84u42mebMssSy"
"deer decoration","Ivory","Paint color","NA","NA","Yes","Yes","No","2","NFS",960.0,"Yellow","Yellow","1x1.5","Crafting",,"1.0.0","living room","None","None","None","No","Animal","No","No lighting","No","Not for sale","FtrHuntingtrophy_Remake_2_0","2_0",3340.0,"W99mj3gdfctbZbJSK"
"deer decoration","White","Paint color","NA","NA","Yes","Yes","No","2","NFS",960.0,"White","White","1x1.5","Crafting",,"1.0.0","living room","None","None","None","No","Animal","No","No lighting","No","Not for sale","FtrHuntingtrophy_Remake_3_0","3_0",3340.0,"iFNWrHjuaGLFaFNjw"
"deer decoration","Black","Paint color","NA","NA","Yes","Yes","No","2","NFS",960.0,"Black","Black","1x1.5","Crafting",,"1.0.0","living room","None","None","None","No","Animal","No","No lighting","No","Not for sale","FtrHuntingtrophy_Remake_4_0","4_0",3340.0,"XYewRPe8EZcyFi5ff"
"diner neon clock","Red","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"Red","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_0_0","0_0",4144.0,"AQG2jihcobK8xgHBX"
"diner neon clock","Red","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"Red","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_0_1","0_1",4144.0,"BSD2EEfYnvP3w7Lat"
"diner neon clock","Red","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"Red","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_0_2","0_2",4144.0,"BNasGEvtitX2LNwiL"
"diner neon clock","Blue","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"Blue","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_1_0","1_0",4144.0,"MC4LsKsvtL2vJ6KaR"
"diner neon clock","Blue","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"Blue","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_1_1","1_1",4144.0,"Ed5nzJtwF5wmbZYZ7"
"diner neon clock","Blue","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"Blue","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_1_2","1_2",4144.0,"SrEYTuQf7nPL3darP"
"diner neon clock","Yellow","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"Yellow","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_2_0","2_0",4144.0,"orcDMn7GEESmqmd3c"
"diner neon clock","Yellow","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"Yellow","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_2_1","2_1",4144.0,"eh2kY8qGDPfXCqizA"
"diner neon clock","Yellow","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"Yellow","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_2_2","2_2",4144.0,"bL2eoRBthWjqQk9p4"
"diner neon clock","Aquamarine","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"Green","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_3_0","3_0",4144.0,"933jFXZSQ3re4Laea"
"diner neon clock","Aquamarine","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"Green","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_3_1","3_1",4144.0,"wNaisHm652GQXo8YP"
"diner neon clock","Aquamarine","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"Green","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_3_2","3_2",4144.0,"ChzYntcBrs2tkqbgF"
"diner neon clock","Pink","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"Pink","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_4_0","4_0",4144.0,"aM6kY4xaZJyTpSFaE"
"diner neon clock","Pink","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"Pink","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_4_1","4_1",4144.0,"pMyZMX767SiBRx7Ho"
"diner neon clock","Pink","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"Pink","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_4_2","4_2",4144.0,"AzDPSwSqB7eEN85eR"
"diner neon clock","Cream","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"White","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_5_0","5_0",4144.0,"M3sbc37oNno3Y2y4f"
"diner neon clock","Cream","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"White","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_5_1","5_1",4144.0,"ySXL4ENG8PXbDfYFv"
"diner neon clock","Cream","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"White","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_5_2","5_2",4144.0,"rmTkAf4Cy4wq7CDfC"
"diner neon clock","Purple","NA","Red lines","Clock face","No","No","Yes","1","1500",375.0,"Purple","Colorful","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_6_0","6_0",4144.0,"4iiYR67YwbL2FXriM"
"diner neon clock","Purple","NA","Blue bee","Clock face","No","No","Yes","1","1500",375.0,"Purple","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_6_1","6_1",4144.0,"JWQaihPLMCkpumxRY"
"diner neon clock","Purple","NA","B & W numeral","Clock face","No","No","Yes","1","1500",375.0,"Purple","Black","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","None","diner","None","Yes","Clock","No","No lighting","No","For sale","FtrAmeretroClock_Remake_6_2","6_2",4144.0,"kuTAXNY67mHKkt8vf"
"double-sided wall clock","Black","NA","NA","NA","No","No","No","NA","1100",275.0,"Black","White","0.5x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrBothsideclockWall_Remake_0_0","0_0",4133.0,"DwQN4SEyH4mrmE5GL"
"double-sided wall clock","White","NA","NA","NA","No","No","No","NA","1100",275.0,"White","White","0.5x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrBothsideclockWall_Remake_1_0","1_0",4133.0,"i7Bfrh7N29irz5Yc9"
"double-sided wall clock","Silver","NA","NA","NA","No","No","No","NA","1100",275.0,"Gray","White","0.5x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrBothsideclockWall_Remake_2_0","2_0",4133.0,"dbiAnWZE7xaHiz4uh"
"double-sided wall clock","Green","NA","NA","NA","No","No","No","NA","1100",275.0,"Light blue","White","0.5x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrBothsideclockWall_Remake_3_0","3_0",4133.0,"sF9NAuPLLFhneX3Kz"
"double-sided wall clock","Red","NA","NA","NA","No","No","No","NA","1100",275.0,"Red","Black","0.5x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrBothsideclockWall_Remake_4_0","4_0",4133.0,"JwANNqWup9x6yPLkM"
"double-sided wall clock","Yellow","NA","NA","NA","No","No","No","NA","1100",275.0,"Yellow","Red","0.5x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","facility","None","None","None","Yes","Clock","No","No lighting","No","For sale","FtrBothsideclockWall_Remake_5_0","5_0",4133.0,"6zNYbfhoA4T2hv3TT"
"exit sign","←","NA","NA","NA","No","No","No","NA","810",202.0,"Green","White","1x0.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","office","facility","None","None","Yes","Facility Decor","No","No lighting","No","For sale","FtrExit_Remake_0_0","0_0",955.0,"KPuyujsNorFJ5NAMR"
"exit sign","→","NA","NA","NA","No","No","No","NA","810",202.0,"Green","White","1x0.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","office","facility","None","None","Yes","Facility Decor","No","No lighting","No","For sale","FtrExit_Remake_1_0","1_0",955.0,"JgAsmzHX9CnaEFP4o"
"exit sign","Red exit","NA","NA","NA","No","No","No","NA","810",202.0,"Red","White","1x0.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","office","facility","None","None","Yes","Facility Decor","No","No lighting","No","For sale","FtrExit_Remake_2_0","2_0",955.0,"x4cznjrg3EzHCcLy8"
"exit sign","← →","NA","NA","NA","No","No","No","NA","810",202.0,"Black","Green","1x0.5","Nook's Cranny","Available in Nook's Cranny (either upgrade tier) in the unique furniture slot","1.0.0","office","facility","None","None","Yes","Facility Decor","No","No lighting","No","For sale","FtrExit_Remake_3_0","3_0",955.0,"Fui7cPXS4FdJbC5AH"
"fancy lily wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",1200.0,"Pink","Yellow","1x1","Crafting",,"1.0.0","fancy","None","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathYuriMix","NA",5677.0,"8PemBLHX35teZJkzR"
"fancy mum wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",1200.0,"Pink","Red","1x1","Crafting",,"1.0.0","fancy","None","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathMumMix","NA",5749.0,"g9AQk7fhJK4ugWzef"
"fancy rose wreath","NA","NA","NA","NA","Yes","No","No","NA","NFS",1200.0,"Pink","Yellow","1x1","Crafting",,"1.0.0","fancy","None","flowers","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentWreathRoseMix","NA",5747.0,"2qqKqAEwdH3MA43hH"
"fish doorplate","Light blue","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Light blue","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_0_0","0_0",4764.0,"4YpkwmX78YQKie4oA"
"fish doorplate","Red","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Red","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_1_0","1_0",4764.0,"X2DFdTYe8RXaitwDz"
"fish doorplate","Orange","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Orange","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_2_0","2_0",4764.0,"jMRxPL2SjToiEnHbY"
"fish doorplate","Yellow","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Yellow","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_3_0","3_0",4764.0,"LmeMvCyCjxf3MCrJF"
"fish doorplate","Green","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Green","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_4_0","4_0",4764.0,"L6W9hD2AaGS934K6C"
"fish doorplate","Blue","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Purple","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_5_0","5_0",4764.0,"pKcKmXwWioDg9fLKp"
"fish doorplate","Black","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Black","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_6_0","6_0",4764.0,"PuadbAvPoL8QvDG9R"
"fish doorplate","Gray","Color","NA","NA","No","Yes","No","1","NFS",90.0,"Gray","White","1x1","Fishing Tourney",,"1.0.0","child's room","fancy","None","None","No","House Door Decor","No","No lighting","Yes","Not for sale","FtrDoorOrnamentFish_Remake_7_0","7_0",4764.0,"Kwkg8BKh54FHkGrP7"
"fish plaque","NA","NA","NA","NA","No","No","No","NA","1200",300.0,"Yellow","Brown","1x1","International Museum Day","Reward for completing the Stamp Rally in the fish gallery","1.2.0","expensive","den","None","None","No","Museum","No","No lighting","No","Not for sale","FtrMuseumFishWall","0_0",12486.0,"RdYGQnDdR5PNJaFgH"
"fish print","Giant trevally","Variation","NA","NA","No","Yes","No","1","NFS",700.0,"Black","White","2x1","Fishing Tourney",,"1.0.0","ocean","living room","None","None","No","Seaside","No","No lighting","No","Not for sale","FtrFishprint_Remake_0_0","0_0",3699.0,"h3o6vTzCgbEeCX7Qk"
