"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","primary_shape","secondary_shape","filename","internal_id","unique_entry_id"
"boa parka","Pink","No","1800",450.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; outdoorsy; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLBore3",7983.0,"ockTRKCSKitWDMQnK"
"Bohemian tunic dress","Red","No","1900",475.0,"Beige","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","Box","L","TopsTexOnepieceBoxLBohemian0",4409.0,"RCDLSmXjZZgrYgbzN"
"Bohemian tunic dress","Navy blue","No","1900",475.0,"Gray","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","Box","L","TopsTexOnepieceBoxLBohemian1",8593.0,"fNqA8hLL4ASq32SAM"
"Bohemian tunic dress","Green","No","1900",475.0,"Beige","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","Box","L","TopsTexOnepieceBoxLBohemian2",8594.0,"sGh95yCJkzDWrSTTW"
"bold muumuu","Navy blue","No","1600",400.0,"Blue","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNPolynesia0",8190.0,"3XZaJAkpmWQCriPfT"
"bold muumuu","Pink","No","1600",400.0,"Pink","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNPolynesia1",8604.0,"6QhkL2fSo3kgqeGvG"
"bolero coat","Pink","No","2080",520.0,"Pink","White","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","everyday; fairy tale; comfy","Yes","For sale","A-line","L","TopsTexOnepieceAlineLBolerocoat0",4334.0,"NJHcQoiKTqwiKp8nQ"
"bolero coat","Yellow","No","2080",520.0,"Yellow","White","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","everyday; fairy tale; comfy","Yes","For sale","A-line","L","TopsTexOnepieceAlineLBolerocoat1",8441.0,"ZfjpHYHKLozqxZ7qA"
"bolero coat","Blue","No","2080",520.0,"Light blue","White","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","everyday; fairy tale; comfy","Yes","For sale","A-line","L","TopsTexOnepieceAlineLBolerocoat2",8442.0,"NMPcsF6BSya9oqGeM"
"bolero coat","Green","No","2080",520.0,"Green","White","1x1","Able Sisters","Available from Able Sisters shop only","Winter","No","1.0.0","Cute","everyday; fairy tale; comfy","Yes","For sale","A-line","L","TopsTexOnepieceAlineLBolerocoat3",8443.0,"dKjjbBaEyMjzZADyr"
"bone costume","White","No","1280",320.0,"Black","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale; goth","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBoneWhite",3609.0,"GQXHPDBvGeC7ud3RM"
"box-skirt uniform","Navy blue","No","2300",575.0,"Blue","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform0",3662.0,"3CFkchA3Zfxz9DnWs"
"box-skirt uniform","Black","No","2300",575.0,"Black","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform1",7572.0,"dwDSeGqzshrAJdhkG"
"box-skirt uniform","Light blue","No","2300",575.0,"Light blue","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform2",7573.0,"KNF9iwH9ngDTqnKk4"
"box-skirt uniform","Green","No","2300",575.0,"Green","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform3",7574.0,"2jQPzXpkeZmMxvx9w"
"box-skirt uniform","Gray","No","2300",575.0,"Gray","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform4",7575.0,"idv2BMcA23w3GaDLy"
"box-skirt uniform","Red","No","2300",575.0,"Red","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform5",7576.0,"Hv5cpPpWqCwqgYvYw"
"box-skirt uniform","Brown","No","2300",575.0,"Brown","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","everyday; formal","Yes","For sale","Box","L","TopsTexOnepieceBoxLJumperskirtuniform6",7577.0,"CsvFf2cCyMhyPFqw5"
"bunny dress","Pink","No","1800",450.0,"Pink","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party","Yes","For sale","A-line","L","TopsTexOnepieceAlineLRabbit0",3146.0,"KQ5QsgF3P2WxrTvhB"
"bunny dress","Yellow","No","1800",450.0,"Yellow","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party","Yes","For sale","A-line","L","TopsTexOnepieceAlineLRabbit1",9622.0,"p22BcWCbkCwbKfdGf"
"bunny dress","White","No","1800",450.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party","Yes","For sale","A-line","L","TopsTexOnepieceAlineLRabbit2",9623.0,"7xzu4Ys5ayDMh3QkL"
"butterfly visiting kimono","Black","No","2660",665.0,"Black","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLButterfly0",6025.0,"2tXmnh6dsLpeXXzTz"
"butterfly visiting kimono","Indigo blue","No","2660",665.0,"Blue","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLButterfly1",9002.0,"Q4NnC2ukrEWQ8shqY"
"butterfly visiting kimono","Fuchsia","No","2660",665.0,"Purple","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; party","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLButterfly2",9003.0,"ZhwvywiRTTBSkzFng"
"cake dress","NA","No","20000",5000.0,"White","White","1x1","Wedding Season",,"All Year","No","1.2.0","Elegant","fairy tale; formal; party; theatrical","Yes","Not for sale","Dress","N","TopsTexOnepieceDressNWedding",3336.0,"ud4NgGEzc7boLMh6x"
"casual chic dress","Yellow","No","2400",600.0,"Yellow","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","A-long","H","TopsTexOnepieceAlongHCachecoeur0",4596.0,"HxJuZMqqfqwZ3yQ6g"
"casual chic dress","Light blue","No","2400",600.0,"Light blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","A-long","H","TopsTexOnepieceAlongHCachecoeur1",8598.0,"MaT29CPxJiqDQnewm"
"casual chic dress","Pink","No","2400",600.0,"Pink","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","A-long","H","TopsTexOnepieceAlongHCachecoeur2",8599.0,"qrDjNj9z9tsBBkFDy"
"casual chic dress","Green","No","2400",600.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","A-long","H","TopsTexOnepieceAlongHCachecoeur3",8600.0,"D7RAkYz7aTCKeQKY3"
"casual chic dress","Navy blue","No","2400",600.0,"Blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","A-long","H","TopsTexOnepieceAlongHCachecoeur4",8601.0,"FqAuiLYPXsMEPxaFk"
"casual chic dress","Purple","No","2400",600.0,"Purple","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; comfy; vacation","Yes","For sale","A-long","H","TopsTexOnepieceAlongHCachecoeur5",8602.0,"PtZiAPuN3NRFLLWgY"
"casual kimono","Dark blue","No","2000",500.0,"Blue","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLKinagashi0",4342.0,"PKmcxZDiorL3Rz83t"
"casual kimono","Aqua","No","2000",500.0,"Light blue","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLKinagashi1",9215.0,"jwC9dmFJnsmbkdse7"
"casual kimono","Green","No","2000",500.0,"Green","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLKinagashi2",9216.0,"HT8Lu48j3m8shvz4B"
"casual kimono","Mustard","No","2000",500.0,"Brown","Gray","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday","Yes","For sale","Kimono","L","TopsTexOnepieceKimonoLKinagashi3",9217.0,"GPp5hBycht292wA9z"
"cat dress","Navy blue","No","1800",450.0,"Blue","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","A-line","L","TopsTexOnepieceAlineLCat0",3167.0,"rvt2Jdk4KsCn66uay"
"cat dress","Brown","No","1800",450.0,"Brown","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","A-line","L","TopsTexOnepieceAlineLCat1",9624.0,"qcN4eke6XEupE2z4N"
"cat dress","White","No","1800",450.0,"White","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","A-line","L","TopsTexOnepieceAlineLCat2",9625.0,"6sgrrCZPeuRbSExnR"
"caterpillar costume","Green","No","1700",425.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","fairy tale; party","Yes","For sale","Rib","N","TopsTexOnepieceRibNCaterpillar0",4577.0,"CyRDpLxsHJhPCBJwB"
"caterpillar costume","Yellow","No","1700",425.0,"Yellow","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","fairy tale; party","Yes","For sale","Rib","N","TopsTexOnepieceRibNCaterpillar1",9638.0,"nb9JAkDG3E7GLqw3T"
"caterpillar costume","Rainbow","No","1700",425.0,"Colorful","Colorful","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","fairy tale; party","Yes","For sale","Rib","N","TopsTexOnepieceRibNCaterpillar2",9639.0,"Zwc7h8Ru7sheZdpLd"
"caveman tank","Orange","No","1050",262.0,"Orange","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy","Yes","For sale","Box","N","TopsTexOnepieceBoxNPrimitive0",3232.0,"CTS5tntAwfias2evj"
"caveman tank","Yellow","No","1050",262.0,"Yellow","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy","Yes","For sale","Box","N","TopsTexOnepieceBoxNPrimitive1",9626.0,"htQRvpp3YnrzzNm3o"
"caveman tank","Gray","No","1050",262.0,"Gray","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy","Yes","For sale","Box","N","TopsTexOnepieceBoxNPrimitive2",9627.0,"9ZCDYtgWQhtoLQzuJ"
"checkered jumper dress","Red","No","1840",460.0,"Beige","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Cute","everyday","Yes","For sale","A-line","L","TopsTexOnepieceAlineLJumperskirt0",4731.0,"foykwA5waMkGNMvNm"
"checkered jumper dress","Green","No","1840",460.0,"Beige","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","Yes","For sale","A-line","L","TopsTexOnepieceAlineLJumperskirt1",8968.0,"XKXusoE3TaQLY2tEa"
"checkered jumper dress","Yellow","No","1840",460.0,"Beige","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","Yes","For sale","A-line","L","TopsTexOnepieceAlineLJumperskirt2",8969.0,"uGsbSB2SJZsP64pqb"
"checkered jumper dress","Beige","No","1840",460.0,"Beige","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cute","everyday","Yes","For sale","A-line","L","TopsTexOnepieceAlineLJumperskirt3",8970.0,"yJFpb8GqzrJxTSZDc"
"cheerleading uniform","Red","No","1920",480.0,"White","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer0",3058.0,"g3dWDD7n3PGXNT3dy"
"cheerleading uniform","Purple","No","1920",480.0,"White","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer1",9365.0,"eKXzgseNxuDfkz2nA"
"cheerleading uniform","Blue","No","1920",480.0,"White","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer2",9366.0,"vP9Kpn48fLE6L73XT"
"cheerleading uniform","Berry red","No","1920",480.0,"Black","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer3",9367.0,"gyrgYDrC7ijcYKP66"
"cheerleading uniform","Green","No","1920",480.0,"Black","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer4",9368.0,"7hpFyWWMKvpbYy6PM"
"cheerleading uniform","Pink","No","1920",480.0,"Black","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer5",9369.0,"QpEGE87fwiWRrXF2g"
"cheerleading uniform","Light blue","No","1920",480.0,"Black","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer6",9370.0,"Kym2Qd2kJ9mbpjLpp"
"cheerleading uniform","Yellow","No","1920",480.0,"Black","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical","Yes","For sale","A-line","N","TopsTexOnepieceAlineNCheer7",9371.0,"aG6oyKtLFSykGXaqv"
"cherry dress","Red","Yes","NFS",1600.0,"Red","Red","1x1","Crafting",,"All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","Not for sale","A-line","N","TopsTexOnepieceAlineNCherry0",9838.0,"ECBc6ycmHe4hZJyZq"
"chic tuxedo dress","Black","No","2240",560.0,"Black","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBunny0",4347.0,"98bMggtEoqgCYBC9s"
"chic tuxedo dress","Pink","No","2240",560.0,"Pink","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBunny1",8276.0,"iZKFcnjCu9QocPC95"
"chic tuxedo dress","Red","No","2240",560.0,"Red","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBunny2",8277.0,"TKjteEC4c47jfeCrb"
"chic tuxedo dress","Light blue","No","2240",560.0,"Light blue","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","fairy tale; party; theatrical","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNBunny3",8278.0,"djYPrT92J6uZ3k7PC"
"chima jeogori","Vermilion","No","2520",630.0,"Red","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","A-long","L","TopsTexOnepieceAlongLChimachogori0",3538.0,"kdc7E8AyjtdfC6aaY"
"chima jeogori","Yellow-green","No","2520",630.0,"Green","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","A-long","L","TopsTexOnepieceAlongLChimachogori1",9145.0,"nF47jMjAJC2fj8mzA"
"chima jeogori","Pink","No","2520",630.0,"Pink","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","A-long","L","TopsTexOnepieceAlongLChimachogori2",9146.0,"r43ogk6mKHn33TfN2"
"chima jeogori","Blue","No","2520",630.0,"Blue","Light blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","A-long","L","TopsTexOnepieceAlongLChimachogori3",9147.0,"rcQW6T7un6criyu9o"
"chima jeogori","Red","No","2520",630.0,"Red","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal","Yes","For sale","A-long","L","TopsTexOnepieceAlongLChimachogori4",9148.0,"LXzgWPoRmJQMr385Z"
"china poblana","Red","No","2520",630.0,"Red","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","Dress","H","TopsTexOnepieceDressHChinapoblanaRed",4484.0,"bzp8qpTPEWfnDN5Yz"
